"sku","category","total_quantity_sold","days_since_last_sale","inventory_action"
"SET403-KR-NP-S","Set","3","1167","SLOW - Clearance Sale"
"JNE3510-KR-XL","kurta","87","1167","SLOW - Clearance Sale"
"J0225-SKD-M","Set","4","1167","SLOW - Clearance Sale"
"SET342-KR-NP-N-XXL","Set","15","1167","SLOW - Clearance Sale"
"JNE3482-KR-XXL","kurta","10","1167","SLOW - Clearance Sale"
"JNE3688-TU-XXL","Top","4","1167","SLOW - Clearance Sale"
"JNE3748-KR-L","kurta","7","1167","SLOW - Clearance Sale"
"JNE3781-KR-M","kurta","62","1167","SLOW - Clearance Sale"
"J0011-LCD-XXL","Set","4","1167","SLOW - Clearance Sale"
"SET320-KR-NP-XL","Set","11","1167","SLOW - Clearance Sale"
"SET386-KR-NP-S","Set","8","1167","SLOW - Clearance Sale"
"JNE3645-TP-N-XS","Top","43","1167","SLOW - Clearance Sale"
"J0237-SKD-XL","Set","3","1167","SLOW - Clearance Sale"
"JNE3739-KR-XXXL","kurta","27","1167","SLOW - Clearance Sale"
"J0215-BL-S","Blouse","8","1167","SLOW - Clearance Sale"
"SET351-KR-NP-XL","Set","16","1167","SLOW - Clearance Sale"
"SET305-KR-DPT-L","Set","10","1167","SLOW - Clearance Sale"
"SET359-KR-NP-L","Set","22","1167","SLOW - Clearance Sale"
"JNE3623-KR-XS","kurta","3","1167","SLOW - Clearance Sale"
"J0002-SKD-XL","Set","50","1167","SLOW - Clearance Sale"
"JNE3630-KR-XL","kurta","4","1167","SLOW - Clearance Sale"
"J0349-SET-L","Set","86","1167","SLOW - Clearance Sale"
"J0103-SKD-S","Set","3","1167","SLOW - Clearance Sale"
"JNE3465-KR-S","kurta","61","1167","SLOW - Clearance Sale"
"SET192-KR-NP-M","Set","3","1167","SLOW - Clearance Sale"
"SET276-KR-PP-L","Set","6","1167","SLOW - Clearance Sale"
"SET043-KR-NP-XXXL","Set","4","1167","SLOW - Clearance Sale"
"SET405-KR-NP-XL","Set","37","1167","SLOW - Clearance Sale"
"SET394-KR-NP-S","Set","15","1167","SLOW - Clearance Sale"
"SET316-KR-DPT-XL","Set","6","1167","SLOW - Clearance Sale"
"PJNE2100-KR-N-4XL","kurta","14","1167","SLOW - Clearance Sale"
"JNE3757-KR-XXL","kurta","18","1167","SLOW - Clearance Sale"
"JNE3861-DR-L","Western Dress","37","1167","SLOW - Clearance Sale"
"J0399-DR-XXL","Western Dress","12","1167","SLOW - Clearance Sale"
"JNE3860-DR-XL","Western Dress","13","1167","SLOW - Clearance Sale"
"JNE3645-TP-N-XL","Top","50","1167","SLOW - Clearance Sale"
"JNE3806-KR-XL","kurta","15","1167","SLOW - Clearance Sale"
"SET400-KR-NP-L","Set","22","1167","SLOW - Clearance Sale"
"J0236-SKD-XXL","Set","29","1167","SLOW - Clearance Sale"
"JNE3578-KR-L","kurta","6","1167","SLOW - Clearance Sale"
"J0381-SKD-XL","Set","10","1167","SLOW - Clearance Sale"
"SET322-KR-SHA-XXL","Set","19","1167","SLOW - Clearance Sale"
"JNE3891-TP-L","Top","1","1167","SLOW - Clearance Sale"
"SET229-KR-PP-XXXL","Set","20","1167","SLOW - Clearance Sale"
"SET191-KR-PP-XL","Set","1","1167","SLOW - Clearance Sale"
"PJNE3291-KR-5XL","kurta","18","1167","SLOW - Clearance Sale"
"JNE3613-KR-XS","kurta","15","1167","SLOW - Clearance Sale"
"J0337-TP-S","Top","14","1167","SLOW - Clearance Sale"
"J0118-TP-XXXL","Top","94","1167","SLOW - Clearance Sale"
"J0379-SKD-M","Set","22","1167","SLOW - Clearance Sale"
"SET433-KR-NP-L","Set","10","1167","SLOW - Clearance Sale"
"JNE3764-KR-S","kurta","22","1167","SLOW - Clearance Sale"
"JNE3630-KR-L","kurta","4","1167","SLOW - Clearance Sale"
"JNE3799-KR-L","kurta","13","1167","SLOW - Clearance Sale"
"J0148-SET-XXL","Set","12","1167","SLOW - Clearance Sale"
"SET209-KR-PP-XXL","Set","14","1167","SLOW - Clearance Sale"
"JNE2294-KR-A-XXXL","kurta","2","1167","SLOW - Clearance Sale"
"JNE3702-KR-M","kurta","6","1167","SLOW - Clearance Sale"
"SET324-KR-NP-XS","Set","64","1167","SLOW - Clearance Sale"
